"id","output_set_id","input_id","data"
"208","4","70","{""data"": [[516.1340318104734, 460.6542473919524]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"209","4","70","{""data"": [[1002.4957153502236, 325.92250372578246]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"210","4","71","{""data"": [[32.58620689655173, 78.53711790393012]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"211","4","71","{""data"": [[539.4827586206897, 324.30131004366814]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"212","4","71","{""data"": [[1007.4568965517242, 72.11790393013099]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"213","4","72","{""data"": [[39.84572691299654, 90.9090909090909]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"214","4","72","{""data"": [[362.73937509635647, 218.3308494783905]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"215","4","72","{""data"": [[645.1793771519605, 81.2220566318927]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"216","4","73","{""data"": [[79.16404363019683, 167.9955290611028]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"217","4","73","{""data"": [[496.20435916542465, 306.81818181818176]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"218","4","73","{""data"": [[988.709112749884, 177.04918032786884]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"219","4","74","{""data"": [[11.063247465185263, 251.44864339738552]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"220","4","74","{""data"": [[541.2931034482759, 275.79694323144105]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"221","4","74","{""data"": [[1029.1810344827588, 220.77510917030577]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"222","4","75","{""data"": [[73.97862171745719, 87.63040238450074]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"223","4","75","{""data"": [[488.959478904363, 306.7064083457526]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"224","4","75","{""data"": [[886.4349401305308, 78.2414307004471]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"225","4","76","{""data"": [[36.558263528444456, 160.48882265275708]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"226","4","76","{""data"": [[618.3508338044093, 251.2414307004471]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"227","4","76","{""data"": [[962.5230998509688, 162.39940387481371]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"228","4","77","{""data"": [[41.63793103448276, 58.558951965065475]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"229","4","77","{""data"": [[518.6637931034484, 237.37991266375548]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"230","4","77","{""data"": [[990.2586206896552, 72.31441048034934]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"231","4","78","{""data"": [[56.47322575671923, 178.39046199701937]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"232","4","78","{""data"": [[488.959478904363, 384.9478390461997]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"233","4","78","{""data"": [[953.3673364509992, 174.21758569299553]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"234","4","79","{""data"": [[58.83620689655173, 131.92139737991266]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"235","4","79","{""data"": [[515.9482758620691, 223.6244541484716]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"236","4","79","{""data"": [[1011.0775862068969, 142.00873362445412]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"237","4","80","{""data"": [[87.17213114754091, 341.2160953800298]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"238","4","80","{""data"": [[586.526054781849, 231.8688524590164]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"239","4","80","{""data"": [[784.1869828870958, 194.9806259314456]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"240","4","81","{""data"": [[36.20689655172414, 87.96943231441045]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"241","4","81","{""data"": [[547.6293103448277, 274.12663755458516]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"242","4","81","{""data"": [[496.93965517241384, 59.54148471615717]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"243","4","82","{""data"": [[219.01744693971932, 314.15201192250373]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"244","4","82","{""data"": [[518.839277455162, 352.6408345752608]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"245","4","82","{""data"": [[913.1255203247852, 244.45603576751117]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"246","4","83","{""data"": [[150.2586206896552, 35.436681222707406]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"247","4","83","{""data"": [[444.43965517241384, 258.2751091703057]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"248","4","83","{""data"": [[1040.0431034482758, 14.344978165938835]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"249","4","84","{""data"": [[77.82068965517239, 47.3043668122271]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"250","4","84","{""data"": [[463.5034482758619, 161.66593886462886]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"251","4","84","{""data"": [[965.4896551724134, 39.506986899563344]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"252","4","85","{""data"": [[52.81874710930674, 152.90611028315948]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"253","4","85","{""data"": [[441.1737499357624, 175.2608047690015]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"254","4","85","{""data"": [[863.0685030063208, 135.91654247391952]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"255","4","86","{""data"": [[94.57320520067832, 212.81669150521608]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"256","4","86","{""data"": [[463.21624955033656, 315.0521609538003]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"257","4","86","{""data"": [[1032.656482861401, 212.81669150521608]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"258","4","87","{""data"": [[197.32758620689657, 130.90611353711793]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"259","4","87","{""data"": [[508.7068965517242, 241.8668122270743]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"260","4","87","{""data"": [[998.4051724137933, 97.89301310043672]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"261","4","88","{""data"": [[18.10344827586207, 161.0698689956332]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"262","4","88","{""data"": [[562.1120689655173, 223.4279475982533]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"263","4","88","{""data"": [[971.25, 159.235807860262]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"264","4","89","{""data"": [[85.08620689655173, 180.50873362445415]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"265","4","89","{""data"": [[527.7155172413794, 244.7008733624454]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"266","4","89","{""data"": [[929.6120689655172, 158.5]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"267","4","90","{""data"": [[19.008620689655174, 187.0043668122271]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"268","4","90","{""data"": [[524.0948275862069, 330.97816593886466]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"269","4","90","{""data"": [[1019.2241379310344, 196.17467248908295]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"270","4","91","{""data"": [[24.532497815920664, 248.15946348733237]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"271","4","91","{""data"": [[536.5270825838944, 283.193740685544]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"272","4","91","{""data"": [[1016.8221902461588, 230.64232488822657]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"273","4","92","{""data"": [[65.17241379310346, 222.5109170305677]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"274","4","92","{""data"": [[516.8534482758621, 312.3799126637555]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"275","4","92","{""data"": [[960.3879310344828, 217.92576419213975]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"276","4","93","{""data"": [[67.88793103448276, 33.16812227074237]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"277","4","93","{""data"": [[490.6034482758621, 104.69650655021836]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"278","4","93","{""data"": [[1026.4655172413793, 19.41266375545851]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"279","4","94","{""data"": [[27.106351816640128, 152.75707898658715]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"280","4","94","{""data"": [[346.32239580656767, 187.03427719821164]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"281","4","94","{""data"": [[666.2739606351817, 172.13114754098362]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"282","4","95","{""data"": [[220.27224549051857, 259.19821162444117]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"283","4","95","{""data"": [[521.879920602292, 400.387481371088]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"284","4","95","{""data"": [[823.4875957140655, 276.0566318926975]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"285","4","96","{""data"": [[43.448275862068975, 49.24017467248907]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"286","4","96","{""data"": [[601.9396551724138, 184.96069868995636]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"287","4","96","{""data"": [[999.3103448275864, 102.4279475982533]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"288","4","97","{""data"": [[58.923865563492406, 158.40238450074514]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"289","4","97","{""data"": [[371.632021172722, 270.67660208643815]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"290","4","97","{""data"": [[863.889639755383, 181.9016393442623]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"291","4","98","{""data"": [[22.629310344827587, 26.163755458515283]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"292","4","98","{""data"": [[535.8620689655173, 165.5524017467249]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"293","4","98","{""data"": [[1016.5086206896552, 39.91921397379912]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"294","4","99","{""data"": [[316.99470681946656, 239.9403874813711]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"295","4","99","{""data"": [[536.3270209157716, 327.5707898658718]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"296","4","99","{""data"": [[738.1539390513386, 312.9657228017884]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"297","4","100","{""data"": [[16.293103448275865, 46.16157205240171]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"298","4","100","{""data"": [[501.4655172413794, 125.02620087336246]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"299","4","100","{""data"": [[1036.4224137931035, 27.82096069868993]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"300","4","101","{""data"": [[68.79310344827586, 70.16157205240172]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"301","4","101","{""data"": [[477.0258620689655, 193.0436681222708]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"302","4","101","{""data"": [[983.0172413793106, 47.235807860262]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"303","4","102","{""data"": [[62.45689655172414, 168.50436681222712]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"304","4","102","{""data"": [[481.5517241379312, 219.8580786026201]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"305","4","102","{""data"": [[1002.0258620689656, 94.22489082969436]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"306","4","103","{""data"": [[50.43103448275862, 55.6113537117904]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"307","4","103","{""data"": [[444.5689655172414, 215.17467248908295]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"308","4","103","{""data"": [[869.7413793103448, 58.75545851528385]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"309","4","104","{""data"": [[40.73275862068966, 136.50655021834058]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"310","4","104","{""data"": [[505.0862068965518, 186.94323144104808]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"311","4","104","{""data"": [[986.6379310344828, 159.43231441048033]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"312","4","105","{""data"": [[25.3448275862069, 92.39082969432316]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"313","4","105","{""data"": [[551.2500000000001, 287.7183406113537]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"314","4","105","{""data"": [[961.293103448276, 111.64847161572057]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"315","4","106","{""data"": [[28.06034482758621, 193.16593886462883]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"316","4","106","{""data"": [[500.5603448275862, 255.52401746724897]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"317","4","106","{""data"": [[1033.7068965517242, 225.26200873362447]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"318","4","107","{""data"": [[30.917216969011733, 105.18479880774964]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"319","4","107","{""data"": [[352.5825453517652, 161.97168405365127]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"320","4","107","{""data"": [[557.6840022611644, 62.5946348733234]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"321","4","108","{""data"": [[70.88943419497404, 268.10730253353205]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"322","4","108","{""data"": [[525, 387.0342771982116]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"323","4","108","{""data"": [[996.6159617657638, 272.28017883755587]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"324","4","109","{""data"": [[79.78482321804822, 226.08345752608045]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"325","4","109","{""data"": [[521.6857431008788, 371.5827123695976]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"326","4","109","{""data"": [[948.1201307878102, 252.94485842026825]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"327","4","110","{""data"": [[38.96782979598129, 178.39046199701937]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"328","4","110","{""data"": [[595.0215838429517, 423.54694485842026]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"329","4","110","{""data"": [[843.1863148157664, 173.17436661698957]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"330","4","111","{""data"": [[92.51374685235622, 185.69299552906108]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"331","4","111","{""data"": [[554.8621460506706, 357.82414307004467]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"332","4","111","{""data"": [[762.867439231204, 122.05663189269744]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"333","4","112","{""data"": [[176.5086206896552, 113.4868995633188]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
